id,birthdate,bsn,iban,name,postcode,house_number,has_subscription,has_insurance,renting,bike_id,revenue,satisfaction
5561,1960-12-14,532018746,QZHF1073349450,Johanna Dachgeldt-Ligtvoet,2627 EB,48,False,False,False,,0.0,9.0
5562,1965-01-05,985063142,JVUQ6500116250,Felix Unruoch Hunerik,3754 VC,65,False,False,False,,0.0,9.0
5563,1961-09-25,435186796,WJZN3546873277,Jaylinn Adelaar,7984JZ,68,False,False,False,,0.0,9.0
5564,2005-01-17,350849675,QYCM3113355146,Evelien Kirpenstein,3483PK,8,False,False,False,,0.0,9.0
5565,1972-06-21,762408911,DYRG7610901314,Aron Sam,4013 ZC,370,False,False,False,,0.0,9.0
5566,1993-12-13,183724902,KRXZ7559700525,Lukas van Haarlem,6871 JX,07,False,False,False,,0.0,9.0
5567,1992-08-07,320681944,NKZM6363150832,Zeynep Verschuere,3454 KP,78,False,False,False,,0.0,9.0
5568,1978-08-26,968327151,DJPS2973643353,Job Ligtvoet,2507EJ,33,False,False,False,,0.0,9.0
5569,1998-12-10,819453602,WUBN8560705728,Lex van der Pouw,6517 TZ,98,False,False,False,,0.0,9.0
5570,1997-01-13,307142565,TVHI7224479935,Tijn van den Hoek,1649 MP,251,False,False,False,,0.0,9.0
5571,1979-11-03,509146879,BYQL6719590866,Mila van der Horst,2182YN,972,False,False,False,,0.0,9.0
5572,2002-07-17,175649236,IZNY1335706267,Amber Rousselet,9044 AS,17,False,False,False,,0.0,9.0
5573,1991-10-25,147980525,MLOS5436695884,Indy le Briel,1709AE,9,False,False,False,,0.0,9.0
5574,1980-10-01,958741268,QXLH8801988930,Elizabeth Guit,8755 GG,919,False,False,False,,0.0,9.0
5575,2006-01-25,264130789,CHCN3255535368,Zeynep Butselaar,3943QO,8,False,False,False,,0.0,9.0
5576,2001-10-21,930765412,ZEDI2277836088,Juliette van Ghoerle,3933SO,80,False,False,False,,0.0,9.0
5577,1997-08-08,647102353,PLYV9342670940,Tirza Arent,6005 CF,93,False,False,False,,0.0,9.0
5578,1973-07-28,356921748,RKAS4971409039,Quinty de Koning-Hellevoort,8117 XO,770,False,False,False,,0.0,9.0
5579,2004-04-10,789132643,ZNCG4511201023,Teun van Oirschot-van Olst,2315 MY,616,False,False,False,,0.0,9.0
5580,2006-10-16,986504130,REDV8597211559,Lisanne Poncelet,2158OK,8,False,False,False,,0.0,9.0
5581,1958-02-24,805214690,WKAJ4464763479,Maud Woudenberg-Dachgeldt,9458HQ,36,False,False,False,,0.0,9.0
5582,1975-12-24,947128608,PHQI0437333475,Faye Heere,1083 YQ,54,False,False,False,,0.0,9.0
5583,1959-12-11,867039516,GUYB7129620044,Ize Emmen-Cosman,3301AN,733,False,False,False,,0.0,9.0
5584,1971-06-05,198235070,ZONI5057030709,Micha van Rijnsbergen,9609 UZ,47,False,False,False,,0.0,9.0
5585,1987-07-02,629308548,HGQN9930084281,Hailey Brisee,6482JL,820,False,False,False,,0.0,9.0
5586,1984-08-13,738415601,POFC8545120455,Quinn Symons,8192 YW,360,False,False,False,,0.0,9.0
5587,1991-04-04,140836925,PDJE7632802212,Maartje de Heer,2303 GP,4,False,False,False,,0.0,9.0
5588,1973-12-31,597268010,TYNV8072731873,Elisa van Wel,4320OQ,33,False,False,False,,0.0,9.0
5589,1990-09-07,419382653,LOMT4462688549,Lena van Salmen,9194ZP,968,False,False,False,,0.0,9.0
5590,1969-05-03,579264087,UQBW1262763350,Lindsey Zevenboom,7544 FM,347,False,False,False,,0.0,9.0
5591,1983-05-11,843172095,RKOR6393778843,Ise Goderts,5701ZR,5,False,False,False,,0.0,9.0
5592,1993-05-20,538024914,UHBK7754910579,Lieke Linschoten,6079 AC,96,False,False,False,,0.0,9.0
5593,1976-07-12,247359610,VNEZ9983229666,Hailey Ulrich,8401 AI,012,False,False,False,,0.0,9.0
5594,1961-05-07,835107942,RMMH2897561896,Aaliyah de Smit,6647 AZ,13,False,False,False,,0.0,9.0
5595,1974-03-27,410652787,VWIJ8841733757,Sander Sanders-Marchand,1185FC,99,False,False,False,,0.0,9.0
5596,1984-11-29,851497068,IASY8237984613,"Sylvie West-Francië, van",5324YK,910,False,False,False,,0.0,9.0
5597,1986-11-30,914037286,YMXB5881405409,Wessel Rademaker,5843 SC,14,False,False,False,,0.0,9.0
5598,1962-01-11,058463197,IEEY7253733436,Tirza van Hoevel en van Zwindrecht,1892NA,1,False,False,False,,0.0,9.0
5599,1995-10-27,276541807,CARB0388693636,Laurens Bierstraten,7199PG,19,False,False,False,,0.0,9.0
5600,1962-11-06,703159689,DWMR2541969120,Youssef Perrono,2327 FP,425,False,False,False,,0.0,9.0
5601,1964-12-24,976340811,ZLEW1891693390,Kim van de Pavert,3814 SG,02,False,False,False,,0.0,9.0
5602,1956-11-09,971236409,EYEP3502035445,Amber le Gallen-Uittenbosch,8181 OE,21,False,False,False,,0.0,9.0
5603,1980-06-05,843052612,QOZW2668496853,Wout Luitgardis van Neustrië,7924XP,5,False,False,False,,0.0,9.0
5604,1986-10-14,792534803,FKYQ4637100157,Evelien van Riet,3463PL,12,False,False,False,,0.0,9.0
5605,1978-01-09,761409531,VKER2640785990,Faye Lonen,1594 WX,7,False,False,False,,0.0,9.0
5606,1962-01-03,869305712,HZQG2073455791,Ceylin van den Brand,6385PZ,354,False,False,False,,0.0,9.0
5607,1960-05-26,619728036,QOXA1305600073,Riley Verkade-Huijbrechts,6218 EE,588,False,False,False,,0.0,9.0
5608,1964-06-26,123470651,BDLU7975369211,Seth Elsemulder,7086 RJ,622,False,False,False,,0.0,9.0
5609,1989-11-07,249307819,RDQC0641215645,Liv Rouwenhorst,5429IB,566,False,False,False,,0.0,9.0
5610,1983-04-13,845627193,XJAB3916269069,Renske Peronne,6036TB,931,False,False,False,,0.0,9.0
5611,1987-04-30,341586201,LXHD9891449514,Hamza van Voorst,6759 MR,9,False,False,False,,0.0,9.0
5612,1966-02-11,187432569,INWU7536567101,Youssef Remmers,3176OO,15,False,False,False,,0.0,9.0
5613,1993-10-02,380162490,JCJF1470052443,Thijs Kruns,4444 SY,613,False,False,False,,0.0,9.0
5614,1971-10-03,108794623,EXBS6385073487,Vajèn de Gruson,2926HA,505,False,False,False,,0.0,9.0
5615,2001-10-05,153692406,FBUG8005667139,Abel Totwiller-Schokman,3695UM,806,False,False,False,,0.0,9.0
5616,1969-01-25,703654299,HJEH6662187085,Jet Scharroo,8506 GT,6,False,False,False,,0.0,9.0
5617,1973-02-21,758329416,OJXR1769812839,Duuk Verda,4316OF,10,False,False,False,,0.0,9.0
5618,1964-05-23,014675821,LIYX8805776269,Jens Verwoert,1367 TA,43,False,False,False,,0.0,9.0
5619,1996-11-04,065483923,SVKN1177604442,Jens Wijland,2368 YF,638,False,False,False,,0.0,9.0
5620,1970-01-29,594186730,UJDY0578070789,Matthijs van de Velde,8202QJ,83,False,False,False,,0.0,9.0
5621,2004-05-13,283619545,GCOO4519309451,Morris Wolters,1139LK,4,False,False,False,,0.0,9.0
5622,1986-10-05,018724565,PWWE5931814531,Jolijn van Leeuwen-Schiffer,9753 IV,8,False,False,False,,0.0,9.0
5623,1967-06-29,029316479,MWQQ5607409757,Britt van Limburg-Boetet,3684ZD,5,False,False,False,,0.0,9.0
5624,2000-06-18,810657326,VPQE7490629888,Boris Verwoert,2559VR,959,False,False,False,,0.0,9.0
5625,1966-09-15,203457699,BAZP4673264776,Sil Brands,8660 CN,1,False,False,False,,0.0,9.0
5626,1969-08-06,457826137,PZNQ9379196733,Damian Beourgeois,9556GJ,28,False,False,False,,0.0,9.0
5627,1956-11-17,849317204,CZAG5977973198,Kyra Soos,4557 YF,70,False,False,False,,0.0,9.0
5628,1970-01-11,695218037,ZRBN0464021462,Hanna Bruggeman,3985 UC,73,False,False,False,,0.0,9.0
5629,1990-12-15,671823954,XQJF7547271799,Niek Strik,9881 AL,101,False,False,False,,0.0,9.0
5630,1993-07-20,148502398,FLSE1837393823,Benjamin Heinrichs,9178 XM,3,False,False,False,,0.0,9.0
5631,1977-09-24,326079543,EZMQ5440368239,Jens Muller,3367 MG,05,False,False,False,,0.0,9.0
5632,2003-01-07,437105623,ERFP8986019341,Tijmen de Vries,1388 GY,1,False,False,False,,0.0,9.0
5633,1978-06-14,760385142,OKXE5777894924,"Mia Werl-Arnsberg, van-van Opper-Lotharingen",9985 GW,683,False,False,False,,0.0,9.0
5634,1978-01-05,571036247,GWQS0604838749,Morris Adelaar,8299WE,0,False,False,False,,0.0,9.0
5635,2005-12-12,605982739,WEKY4602888821,Noa Terry,7877 QF,2,False,False,False,,0.0,9.0
5636,1990-09-11,281647537,IIKF4764924223,Alexander van Holland,3117 GR,0,False,False,False,,0.0,9.0
5637,1973-06-17,681543723,VQWP3018728097,Laura van Kuijc van Malsen,9019ES,3,False,False,False,,0.0,9.0
5638,1982-07-03,125874303,IWEY9421991542,Jesper Wigman,7299 KG,3,False,False,False,,0.0,9.0
5639,1959-01-04,905463274,JOZI1049543035,Sami Mathieu,6000HE,661,False,False,False,,0.0,9.0
5640,1963-05-04,697234058,UCEL6640941947,Lize Lutterveld,8131 EF,10,False,False,False,,0.0,9.0
5641,1996-01-28,603271893,AXEQ4107915265,Roan van Tuijl,8928 KB,8,False,False,False,,0.0,9.0
5642,1985-07-15,062358492,ERQJ6988227391,Fabian Pison,9965GL,678,False,False,False,,0.0,9.0
5643,2002-03-01,530976821,LLDB7176458880,Koen Waardeloo,2284BF,22,False,False,False,,0.0,9.0
5644,1970-08-26,065123979,AUXL8906273965,Rowan Scuylenborchs-Bertho,4880 HU,3,False,False,False,,0.0,9.0
5645,1966-03-06,607341920,UNXW1294289672,Kay Butselaar,6672EW,20,False,False,False,,0.0,9.0
5646,2007-08-12,048976532,UHJG5558486301,Casper Berends,2739 AW,547,False,False,False,,0.0,9.0
5647,2006-01-28,612385048,KBED4626406795,Senna Lafleur,4073BW,52,False,False,False,,0.0,9.0
5648,1988-04-02,105967439,JBRP0147239548,Thomas van de Weterink-Jdotte,3410WI,3,False,False,False,,0.0,9.0
5649,1956-08-18,195037625,DGTC5380966550,Mathijs Lether,8404 XY,123,False,False,False,,0.0,9.0
5650,1985-10-05,293518646,FJMD4786537151,Sil Dachgelt-Blonk,7795YK,86,False,False,False,,0.0,9.0
5651,1981-01-21,306457817,FNRU7652768751,Josephine Knoers,5288IE,6,False,False,False,,0.0,9.0
5652,1970-04-22,734592814,KONA1932356841,Dirk van 't Riet-van Bovene,6216RY,434,False,False,False,,0.0,9.0
5653,1990-09-10,945280634,XDBC5233363691,Sienna Schroeff,8908VS,5,False,False,False,,0.0,9.0
5654,1967-04-21,587432913,DMAL9563316965,Ravi Kisman-Lutterveld,8308 DB,0,False,False,False,,0.0,9.0
5655,1981-11-25,051467896,ADUH3352401703,Tirza Molenaar,8360XN,30,False,False,False,,0.0,9.0
5656,1987-01-25,490631824,IXVR7590933975,Isa Emmen,7807AL,94,False,False,False,,0.0,9.0
5657,1959-12-01,240816535,CQKW3618409482,Aiden Weijland,1083 YF,268,False,False,False,,0.0,9.0
5658,1966-11-20,794360257,TTBB0484934912,Michelle van Bovene,8418 ZU,9,False,False,False,,0.0,9.0
5659,1962-05-11,095674810,TFHG1872099722,Pien Voortman,5707 GU,11,False,False,False,,0.0,9.0
5660,1999-09-17,403781966,HGWF9669871447,Tijmen Hoekstra,5718ST,544,False,False,False,,0.0,9.0
5661,1959-10-25,039287646,PVOU2372367399,Ninthe Haengreve,4532 BV,22,False,False,False,,0.0,9.0
5662,1980-08-24,963104524,BETP4702380342,Kayleigh van de Velden-van Rijnsbergen,6802BD,8,False,False,False,,0.0,9.0
5663,1960-06-23,985614274,DTZF8540484961,Hamza Roose-Haengreve,7616 VP,98,False,False,False,,0.0,9.0
5664,1994-08-30,081564326,SHAR4055176685,Lizzy Spies,7255FN,41,False,False,False,,0.0,9.0
5665,2005-06-26,532046717,NSNI4796438464,Abel Ghoerle-van Metz,8533HM,1,False,False,False,,0.0,9.0
5666,1956-07-05,534897265,SECD5178697224,Dex Cornelissen,2945 OR,823,False,False,False,,0.0,9.0
5667,1956-05-18,273586191,SSGQ4612128754,Hidde Alpaidis-Hehl,9640 AY,059,False,False,False,,0.0,9.0
5668,1985-08-27,536108493,YZER7642022053,Sophie Woutersz,7734LQ,88,False,False,False,,0.0,9.0
5669,1987-03-25,123468073,HNTQ3456568856,Finn Lensen,6721SD,440,False,False,False,,0.0,9.0
5670,1986-01-27,678042354,EVEG8077628803,Kim Rek,8312KJ,053,False,False,False,,0.0,9.0
5671,1969-02-17,874596312,CYED4310587330,Jake van de Ven-van 't Wel,3141LW,448,False,False,False,,0.0,9.0
5672,1984-11-14,624759386,IWSF3284069555,Muhammed van Wassenaar,1737 OK,9,False,False,False,,0.0,9.0
5673,1981-05-24,042687937,ZLHS8463337943,Leah van der Klijn,4114PZ,461,False,False,False,,0.0,9.0
5674,1995-06-26,203896750,XIFT5039006077,Elisa Hehl-Tamsma,3413 NB,2,False,False,False,,0.0,9.0
5675,1965-08-09,931086279,AOUE9273966804,Jan van den Heuvel,7974 IC,140,False,False,False,,0.0,9.0
5676,1958-12-10,964731022,XZJY0926037239,Rafael Schuylenborch,8184 YQ,51,False,False,False,,0.0,9.0
5677,1971-11-22,325749814,CWTG7697188299,Bradley van der Spaendonck,8416 KU,0,False,False,False,,0.0,9.0
5678,1974-10-02,645309825,LSKT1715997161,Lina Knoers-Lambers,5503OO,732,False,False,False,,0.0,9.0
5679,1977-07-10,925614385,RAUN8555907007,Ashley Schrik,6277VF,90,False,False,False,,0.0,9.0
5680,1960-08-25,174539861,DEAI2432275703,Victoria Booden,2512JO,56,False,False,False,,0.0,9.0
5681,1972-04-06,698204530,NWTM9293087916,Jacob van de Wal-van Dijk,3674 YH,28,False,False,False,,0.0,9.0
5682,2007-08-27,942705385,DYQF3884351252,Tobias Slingerland-Martel,9492LA,073,False,False,False,,0.0,9.0
5683,1992-10-12,578162945,UTJU2815825769,Mats Verboom-Zuidweg,9789OA,70,False,False,False,,0.0,9.0
5684,2002-12-19,814765099,MXFD4703690482,Jill Verbeeck,4067 NA,60,False,False,False,,0.0,9.0
5685,2001-07-14,914276852,QDSX8972787380,Merijn van Beeck Beeckmans,5840 ZL,14,False,False,False,,0.0,9.0
5686,1987-04-23,756984312,JTOZ9301878860,Lorenzo Jans,2195RF,857,False,False,False,,0.0,9.0
5687,1982-12-31,257684931,GEWW5771354362,Daniël van der Hoeven,1935KI,476,False,False,False,,0.0,9.0
5688,1994-05-26,790256186,CIOO8875713098,Norah Boddaugh-Haselaar,8878 UJ,75,False,False,False,,0.0,9.0
5689,1988-07-28,928574635,ELGZ2861550598,Sil van Stralen-van Grinsven,1003QQ,095,False,False,False,,0.0,9.0
5690,1984-03-21,879632410,RNDU7061774439,Luna van Arkel,9772MG,4,False,False,False,,0.0,9.0
5691,1988-11-11,568940738,ZEIM9793038041,Pepijn Huberts-van Suinvorde,7186 NQ,29,False,False,False,,0.0,9.0
5692,1999-01-29,471695300,QWAU0502913569,Fedde de Heer,4345ZI,73,False,False,False,,0.0,9.0
5693,1993-06-03,390457863,FYSX3087367601,Joy Coret,9754 AE,5,False,False,False,,0.0,9.0
5694,2001-03-02,806754138,LHQC5426217826,Aimée Vergeer,9196QX,585,False,False,False,,0.0,9.0
5695,1957-12-12,976248505,YMNN9589555413,Niek Hoekstra,1763 SJ,2,False,False,False,,0.0,9.0
5696,1980-06-06,907365243,SWTB1434850682,Ivan Otto,2318KK,1,False,False,False,,0.0,9.0
5697,1978-03-04,495720616,PUDA6392781556,Jennifer Bierstraten-Scharroo,5987LG,04,False,False,False,,0.0,9.0
5698,1990-09-17,086129375,XONR8643840884,Isis Groenendaal,4540AZ,003,False,False,False,,0.0,9.0
5699,2004-06-28,593472810,GGOW9819760100,Rick Welf,3655PY,178,False,False,False,,0.0,9.0
5700,1978-07-01,751603892,ZPIW8555291512,Pim van den Berg,9991 KF,550,False,False,False,,0.0,9.0
5701,1979-10-26,127498369,MIYO3042187918,Ravi Verhoeven,8566MC,444,False,False,False,,0.0,9.0
5702,1993-05-13,248157966,EWKC1322054493,Lena van Gent,5539BT,1,False,False,False,,0.0,9.0
5703,1993-03-19,602483153,OPJK3879808728,Thom Kremer,4953 PC,6,False,False,False,,0.0,9.0
5704,1986-04-22,952087431,DQUW5239064135,Owen Visser,8580IA,60,False,False,False,,0.0,9.0
5705,1967-10-31,892041353,ERPM1063133649,Guus le Briel,2600AE,5,False,False,False,,0.0,9.0
5706,1968-03-13,361028453,EFEK8939599630,Maya Haengreve,9288 HR,75,False,False,False,,0.0,9.0
5707,1962-08-24,845071324,RRYH4940901449,Loïs van Emmelen-Helmerhorst,2293KG,72,False,False,False,,0.0,9.0
5708,1991-08-30,931860520,POTY4178108166,Jonathan van Bergen-Willems,9856XX,74,False,False,False,,0.0,9.0
5709,1976-02-22,685207390,PFJT9360425275,Dave Aelftrud van Wessex-Bos,2898YX,55,False,False,False,,0.0,9.0
5710,1979-12-05,038716525,EJCY3320576997,Zoey van den Broek,5492TU,6,False,False,False,,0.0,9.0
5711,2007-03-02,894012678,IUMX5381156342,Sara Kisman-van Poppel,3281NI,3,False,False,False,,0.0,9.0
5712,1999-07-20,374290568,MLZL1045110631,Sebastiaan de Reede-van den Eijssel,1679 II,2,False,False,False,,0.0,9.0
5713,1966-03-17,372654800,BORC0388625013,Fien van Hulten,9905IT,492,False,False,False,,0.0,9.0
5714,1979-07-17,327486910,HBXU9366344928,Dex Janssen,3820 VA,0,False,False,False,,0.0,9.0
5715,1961-04-13,748236156,OICZ2948425665,Puck Doorhof,8554UF,4,False,False,False,,0.0,9.0
5716,1971-05-21,248936104,IBIC7720220741,Emma Jekel,4005IS,629,False,False,False,,0.0,9.0
5717,1968-06-25,238497100,VFOW9002067258,Ravi Soos-Soos,2434PQ,8,False,False,False,,0.0,9.0
5718,1969-02-18,583490761,ZKSB2870519114,Owen Arnold-Groenendaal,8213XL,45,False,False,False,,0.0,9.0
5719,1976-11-23,618925740,FHBH5721327900,Thijn Willemsen-van Luinenburg,8649 PB,880,False,False,False,,0.0,9.0
5720,1991-11-11,217859604,QHMK1157633626,Jasper van Luxemburg,6743WK,8,False,False,False,,0.0,9.0
5721,1987-04-01,347951284,UWPA2575483565,Kim Pieters,1181 YQ,6,False,False,False,,0.0,9.0
5722,2000-02-23,893754067,EBSD3503684843,Mika Kleibrink-Risma,4583 AU,70,False,False,False,,0.0,9.0
5723,1973-12-08,851037422,YXJZ9738562138,Jolie Rehorst,1924SX,84,False,False,False,,0.0,9.0
5724,1995-12-25,812463791,GRRR3208305687,Milan Janssen-van der Pouw,6958QS,9,False,False,False,,0.0,9.0
5725,1984-09-10,526043180,NRXI6550568195,Tobias Hemma van Allemanië,2793CU,974,False,False,False,,0.0,9.0
5726,1991-04-08,068421734,YTRX9264873974,Lieke Hemma van Allemanië,1925BD,437,False,False,False,,0.0,9.0
5727,1992-11-10,172863053,KPZB7224978125,Elisa van Luin-Oda,1673AG,7,False,False,False,,0.0,9.0
5728,1970-01-03,462150975,FTTV6743982342,Finn Haengreve-Osterhoudt,6895 TU,66,False,False,False,,0.0,9.0
5729,1965-06-06,568793213,SKIG1066638912,Owen van Spreeuwel,3058ZJ,1,False,False,False,,0.0,9.0
5730,1978-04-18,865743204,MRBC3438111539,Ayden Le Marec-Westerbeek,1625GI,36,False,False,False,,0.0,9.0
5731,1988-06-07,538027162,BZEI2830370973,Bram Mathurin,6619 JG,67,False,False,False,,0.0,9.0
5732,1959-08-29,803712698,RAAJ8347695779,Maaike Heerkens,8266 RD,2,False,False,False,,0.0,9.0
5733,1975-06-18,739826451,XSXF7851264878,Lina van den Wittenboer,3587SL,77,False,False,False,,0.0,9.0
5734,1977-10-11,904632714,FQZS4456094361,Wessel Rek-Dachgelder,4940QX,627,False,False,False,,0.0,9.0
5735,2004-10-14,482176507,CMKL7297508263,Alyssa van Doorn,2357HA,95,False,False,False,,0.0,9.0
5736,1967-05-17,562173948,WZZB3674562521,Hugo van Amstel,7998QB,23,False,False,False,,0.0,9.0
5737,1991-02-02,359720146,VCZZ8557259484,Sam Rousselet,7160 LH,0,False,False,False,,0.0,9.0
5738,1993-10-14,804239162,RJMB5071703133,Sep de Jong,9045JX,88,False,False,False,,0.0,9.0
5739,1989-03-03,714982568,NREH4174196554,Gerrit Kunen,4274GM,315,False,False,False,,0.0,9.0
5740,2006-08-12,267089533,BHIA4579468639,Esmee van Arkel,8141LC,8,False,False,False,,0.0,9.0
5741,1982-02-19,263710580,XHRO9737698638,Jayden Ariens Ansems-van Landen,6047 GF,897,False,False,False,,0.0,9.0
5742,1960-08-04,192680377,ZYMJ6678747969,Liz Tins,4787 QG,15,False,False,False,,0.0,9.0
5743,2007-10-17,904635788,TQNA8610605614,Giel van de Pol,9981JB,79,False,False,False,,0.0,9.0
5744,1982-12-19,752698308,AKJR2756556159,Pieter van Amstel,1570 KQ,807,False,False,False,,0.0,9.0
5745,1961-02-17,849716251,DOFU2610783724,Lot Spier,6061XX,41,False,False,False,,0.0,9.0
5746,1965-11-23,347598614,UNEZ2069424599,Bjorn van de Elzas-van Dam,6431 PF,4,False,False,False,,0.0,9.0
5747,1992-02-01,809237453,UXNY9149770444,Jens Vink-van der Kint,8466VF,524,False,False,False,,0.0,9.0
5748,1958-10-01,184036598,NDXD1457334451,Roos Marceron,6579 QF,2,False,False,False,,0.0,9.0
5749,1977-04-10,382410968,NHRL3139790634,Lola van Berkum,5261XY,30,False,False,False,,0.0,9.0
5750,1956-04-10,794683216,HUJJ4965164855,Amy Butselaar,5794VM,620,False,False,False,,0.0,9.0
5751,1959-06-30,783620597,ZYXJ4090921720,Nikki Hofman-van Rooij,8429KH,5,False,False,False,,0.0,9.0
5752,1981-07-19,254037161,YQLZ7219826870,Yinthe Westerburg,6805BC,377,False,False,False,,0.0,9.0
5753,2000-11-25,760384290,VTLC1073294680,Vince Furda,3264 ER,66,False,False,False,,0.0,9.0
5754,1960-12-20,053128497,GYQS6691968684,Stef Rijks,8044 EL,4,False,False,False,,0.0,9.0
5755,1996-11-18,264987317,RMSQ3132319846,Sep Marchand,1163MK,14,False,False,False,,0.0,9.0
5756,1974-10-07,482136595,ITCL6970793366,Nikki van den Hoek,5124NX,62,False,False,False,,0.0,9.0
5757,1999-02-05,568241903,ASFH5401747620,Dion Scherms,1494UA,631,False,False,False,,0.0,9.0
5758,1958-06-26,219840374,UJRS0140163930,Evi Terry,2980ZK,658,False,False,False,,0.0,9.0
5759,2001-11-28,480621937,UZSB2857703686,Marijn Aarts-van Riet,9604 RM,231,False,False,False,,0.0,9.0
5760,1985-08-23,453910269,KEJM3343038103,Jacob Jansen,2294UZ,479,False,False,False,,0.0,9.0
5761,1976-05-09,852094139,MHDJ9474534549,Sylvie van Dam,7411DO,1,False,False,False,,0.0,9.0
5762,1988-06-09,670538498,LZKA5767232382,Sofia Wouters,1564IE,193,False,False,False,,0.0,9.0
5763,1991-04-28,514830967,SZVD6627169346,Lorenzo Bosch,5580 RO,19,False,False,False,,0.0,9.0
5764,2007-07-17,841279354,HLSN0153992955,Pien Boogaerts,7411 RT,08,False,False,False,,0.0,9.0
5765,1962-12-09,087326450,BDNC8420895794,Lucy van Hemert,5823UV,096,False,False,False,,0.0,9.0
5766,1975-09-20,296571088,DEUM4266015627,Fabiënne Leguit,9275UV,159,False,False,False,,0.0,9.0
5767,2000-08-18,631524800,YAUC8063686144,Luca van den Wittenboer,4789 AJ,0,False,False,False,,0.0,9.0
5768,1968-06-21,609142781,MDSA9761346925,Mike van Clootwijck,1685 RX,82,False,False,False,,0.0,9.0
5769,1987-01-18,539821469,KRVO8154300762,Elin Kortman,5027JI,0,False,False,False,,0.0,9.0
5770,2001-09-06,472650981,HKRU7278555784,Joep Hoedemakers,8376 HT,745,False,False,False,,0.0,9.0
5771,1981-07-27,235916870,XNVI3519022109,Riley de Kok,8956 TB,2,False,False,False,,0.0,9.0
5772,1964-01-16,793426509,EMUP1169264615,Maya Niermann,6100 DA,99,False,False,False,,0.0,9.0
5773,1964-08-27,965042376,TCFL3330026964,Maxim Sas,9986RL,01,False,False,False,,0.0,9.0
5774,1986-07-19,364907125,TFJM5566987933,Michelle van Kasteelen,8924 FX,535,False,False,False,,0.0,9.0
5775,1983-11-09,835417621,NHUG0197177607,Vajèn van Suinvorde-de Jong,9848BD,78,False,False,False,,0.0,9.0
5776,1974-09-07,835902742,VGUR8265142038,Ties Mol,6772QM,245,False,False,False,,0.0,9.0
